SK_ID_CURR,AMT_INCOME_TOTAL,DAYS_BIRTH,avg_income
398213,270000,-14559,18.54522975479085
134770,207000,-11162,18.54506360867228
440777,337500,-18199,18.544974998626298
192520,247500,-13346,18.544882361756333
291204,157500,-8493,18.544683857294242
292814,157500,-8493,18.544683857294242
322335,315000,-16986,18.544683857294242
121894,184500,-9949,18.54457734445673
436805,225000,-12133,18.544465507294156
110923,270000,-14560,18.543956043956044
151151,202500,-10920,18.543956043956044
180759,162000,-8736,18.543956043956044
219879,202500,-10920,18.543956043956044
238080,270000,-14560,18.543956043956044
294883,216000,-11648,18.543956043956044
360084,270000,-14560,18.543956043956044
428512,378000,-20384,18.543956043956044
152926,315000,-16987,18.5435921587096
343907,261000,-14075,18.543516873889875
141766,180000,-9707,18.543319254146493
352225,270000,-14561,18.5426825080695
342724,157500,-8494,18.542500588650814
443635,144000,-7766,18.542364151429307
152528,292500,-15775,18.54199683042789
101082,270000,-14562,18.54140914709518
168432,225000,-12135,18.54140914709518
209139,225000,-12135,18.54140914709518
235780,225000,-12135,18.54140914709518
303098,180000,-9708,18.54140914709518
419781,391500,-21116,18.540443265770033
164807,315000,-16990,18.540317834020012
175504,315000,-16990,18.540317834020012
382998,157500,-8495,18.540317834020012
380768,396000,-21359,18.540193829299124
265626,270000,-14563,18.54013596099705
248285,225000,-12136,18.539881344759394
284076,225000,-12136,18.539881344759394
137384,306000,-16505,18.539836413208118
288363,180000,-9709,18.539499433515296
445224,360000,-19418,18.539499433515296
377648,315000,-16991,18.539226649402625
122141,202500,-10923,18.538862949739084
283367,225000,-12137,18.538353794183077
289525,225000,-12137,18.538353794183077
330892,225000,-12137,18.538353794183077
155781,157500,-8496,18.53813559322034
193315,157500,-8496,18.53813559322034
282099,157500,-8496,18.53813559322034
437332,315000,-16992,18.53813559322034
408677,229500,-12380,18.537964458804524
184032,301500,-16264,18.53787506148549
109074,180000,-9710,18.537590113285273
161125,270000,-14565,18.537590113285273
177077,180000,-9710,18.537590113285273
241441,270000,-14565,18.537590113285273
361074,180000,-9710,18.537590113285273
190022,202500,-10924,18.53716587330648
257670,202500,-10924,18.53716587330648
199619,315000,-16993,18.53704466545048
249586,315000,-16993,18.53704466545048
334328,315000,-16993,18.53704466545048
203644,257625,-13898,18.536839833069507
187264,225000,-12138,18.536826495304005
194133,225000,-12138,18.536826495304005
132612,247500,-13352,18.53654883163571
155085,270000,-14566,18.536317451599615
200637,270000,-14566,18.536317451599615
356232,270000,-14566,18.536317451599615
280008,193500,-10439,18.53625826228566
360224,157500,-8497,18.53595386607038
165716,202500,-10925,18.53546910755149
349308,202500,-10925,18.53546910755149
330587,225000,-12139,18.535299448059973
235688,184500,-9954,18.535262206148282
340796,247500,-13353,18.535160638058862
353947,270000,-14567,18.53504496464612
264790,351000,-18938,18.534164114478827
286200,270000,-14568,18.533772652388798
334663,247500,-13354,18.533772652388798
375002,225000,-12140,18.533772652388798
413910,202500,-10926,18.533772652388798
322805,382500,-20639,18.532874654779786
123542,225000,-12141,18.532246108228318
158418,225000,-12141,18.532246108228318
320876,225000,-12141,18.532246108228318
161848,351000,-18940,18.53220696937698
120602,202500,-10927,18.532076507733137
142061,382500,-20640,18.531976744186046
246568,180000,-9713,18.531864511479462
398642,180000,-9713,18.531864511479462
190176,315000,-16998,18.53159195199435
235734,292500,-15784,18.531424227065383
329284,247500,-13356,18.53099730458221
410692,225000,-12142,18.530719815516388
426081,225000,-12142,18.530719815516388
442753,283500,-15299,18.530622916530493
127836,207000,-11171,18.53012263897592
204010,270000,-14571,18.529956763434217
346863,270000,-14571,18.529956763434217
216756,225000,-12143,18.52919377419089
324820,225000,-12143,18.52919377419089
388770,225000,-12143,18.52919377419089
409893,162000,-8743,18.529109001486905
197231,337500,-18215,18.528685149601976
343179,202500,-10929,18.528685149601976
173953,315000,-17001,18.528321863419798
251130,216000,-11658,18.528049408131753
308048,180000,-9715,18.528049408131753
243404,292500,-15787,18.52790270475708
320984,292500,-15787,18.52790270475708
327425,292500,-15787,18.52790270475708
338262,225000,-12144,18.527667984189723
300783,270000,-14573,18.527413710286147
118142,292500,-15788,18.526729161388396
359093,382500,-20646,18.526591107236268
307617,270000,-14574,18.5261424454508
455655,193500,-10445,18.525610339875538
393005,148500,-8016,18.525449101796408
221658,405000,-21862,18.525295032476443
381324,202500,-10931,18.525295032476443
257730,261000,-14089,18.525090496131735
119926,157500,-8502,18.525052928722655
327468,315000,-17004,18.525052928722655
332985,225000,-12146,18.52461715791207
226134,180000,-9717,18.524235875270143
448446,315000,-17005,18.523963540135256
225561,270000,-14576,18.523600439077935
410005,202500,-10932,18.523600439077935
424874,202500,-10932,18.523600439077935
453657,270000,-14576,18.523600439077935
206825,225000,-12147,18.523092121511485
406164,225000,-12147,18.523092121511485
417005,225000,-12147,18.523092121511485
259736,157500,-8503,18.522874279666
182221,270000,-14577,18.522329697468614
205675,270000,-14577,18.522329697468614
245816,270000,-14577,18.522329697468614
376171,180000,-9718,18.522329697468614
445190,180000,-9718,18.522329697468614
190326,292500,-15792,18.522036474164135
180120,202500,-10933,18.521906155675477
103289,225000,-12148,18.521567336187026
330931,225000,-12148,18.521567336187026
453983,225000,-12148,18.521567336187026
342823,360000,-19437,18.521376755672172
398719,270000,-14578,18.521059130196186
153707,283500,-15307,18.52093813288038
353135,315000,-17008,18.520696142991532
399766,315000,-17008,18.520696142991532
346490,189000,-10205,18.5203331700147
194916,202500,-10934,18.520212182184014
400911,202500,-10934,18.520212182184014
136243,270000,-14579,18.519788737224776
362127,270000,-14579,18.519788737224776
402310,270000,-14579,18.519788737224776
277039,315000,-17009,18.519607266741136
181395,360000,-19439,18.519471166212252
402084,360000,-19439,18.519471166212252
134267,315000,-17010,18.51851851851852
138938,225000,-12150,18.51851851851852
168919,247500,-13365,18.51851851851852
180015,225000,-12150,18.51851851851852
205580,202500,-10935,18.51851851851852
280004,292500,-15795,18.51851851851852
288215,225000,-12150,18.51851851851852
346804,202500,-10935,18.51851851851852
392906,247500,-13365,18.51851851851852
133827,337500,-18226,18.51750246900033
426858,225000,-12151,18.51699448605053
273701,202500,-10936,18.516825164594003
355839,382500,-20657,18.516725565183716
158175,189000,-10207,18.516704222592338
231104,180000,-9721,18.51661351712787
430903,157500,-8506,18.516341406066307
224038,270000,-14582,18.515978603758057
345419,270000,-14582,18.515978603758057
321829,382500,-20659,18.51493295900092
218562,270000,-14583,18.514708907632173
108095,247500,-13368,18.514362657091564
177241,157500,-8507,18.51416480545433
294797,157500,-8507,18.51416480545433
371086,292500,-15799,18.513829989239824
106161,202500,-10938,18.513439385628086
389969,270000,-14584,18.513439385628086
202665,225000,-12154,18.51242389336844
112354,157500,-8508,18.511988716502117
386047,157500,-8508,18.511988716502117
428996,157500,-8508,18.511988716502117
101911,292500,-15801,18.51148661477122
110942,238500,-12884,18.511331884507918
309025,225000,-12155,18.51090086384204
331562,225000,-12155,18.51090086384204
340690,270000,-14586,18.51090086384204
369674,360000,-19448,18.51090086384204
423654,225000,-12155,18.51090086384204
452236,180000,-9724,18.51090086384204
362930,171000,-9238,18.51050010824854
337279,202500,-10940,18.510054844606948
188387,360000,-19449,18.509949097639982
302357,175954.5,-9506,18.509835893120133
136108,157500,-8509,18.509813139029262
253511,157500,-8509,18.509813139029262
288520,270000,-14587,18.50963186398848
316477,315000,-17019,18.508725542041248
201941,207000,-11184,18.508583690987123
122559,202500,-10941,18.50836303811352
143495,270000,-14588,18.50836303811352
176730,225000,-12157,18.507855556469522
364392,225000,-12157,18.507855556469522
282704,315000,-17020,18.507638072855464
416016,157500,-8510,18.507638072855464
143974,279000,-15075,18.507462686567163
205046,216000,-11671,18.507411532859223
311250,243000,-13130,18.50723533891851
152063,270000,-14589,18.507094386181368
226958,270000,-14589,18.507094386181368
261178,360000,-19452,18.507094386181368
269444,180000,-9726,18.507094386181368
323823,180000,-9726,18.507094386181368
404088,292500,-15805,18.506801645049034
111286,202500,-10942,18.506671540851762
267913,405000,-21884,18.506671540851762
387634,315000,-17021,18.506550731449387
299189,225000,-12158,18.506333278499753
327764,225000,-12158,18.506333278499753
146804,360000,-19453,18.506143011360717
165433,243000,-13131,18.50582590815627
419415,202500,-10943,18.504980352736908
204234,225000,-12159,18.50481125092524
263342,225000,-12159,18.50481125092524
379724,225000,-12159,18.50481125092524
397206,270000,-14591,18.504557604002468
220229,261000,-14105,18.504076568592698
449283,297000,-16051,18.503520029904678
105750,202500,-10944,18.50328947368421
243078,427500,-23104,18.50328947368421
244984,225000,-12160,18.50328947368421
313300,270000,-14592,18.50328947368421
317153,315000,-17024,18.50328947368421
352472,225000,-12160,18.50328947368421
359716,315000,-17024,18.50328947368421
406707,202500,-10944,18.50328947368421
433551,225000,-12160,18.50328947368421
292638,315000,-17025,18.502202643171806
123014,292500,-15809,18.502119046112973
146188,270000,-14593,18.502021517165765
207063,225000,-12161,18.501767946714907
361608,225000,-12161,18.501767946714907
103935,202500,-10945,18.501598903608954
219187,202500,-10945,18.501598903608954
308369,180000,-9729,18.501387604070306
351788,180000,-9729,18.501387604070306
440959,157500,-8513,18.50111594032656
295301,247500,-13378,18.500523247122143
215137,189000,-10216,18.500391542678152
356717,189000,-10216,18.500391542678152
294442,166500,-9000,18.5
267263,202500,-10946,18.49990864242646
313993,202500,-10946,18.49990864242646
295043,180000,-9730,18.499486125385406
377896,157500,-8514,18.49894291754757
377581,225000,-12163,18.49872564334457
113251,202500,-10947,18.49821869005207
323705,202500,-10947,18.49821869005207
337357,202500,-10947,18.49821869005207
421037,270000,-14596,18.49821869005207
379436,315000,-17029,18.497856597568852
409518,315000,-17029,18.497856597568852
367981,198000,-10704,18.49775784753363
145003,180000,-9731,18.49758503750899
254530,180000,-9731,18.49758503750899
359102,180000,-9731,18.49758503750899
405348,180000,-9731,18.49758503750899
455458,225000,-12164,18.497204866820123
277332,157500,-8515,18.49677040516735
304430,315000,-17030,18.49677040516735
178738,247500,-13381,18.496375457738583
414632,337500,-18247,18.496191154710363
123974,223488,-12083,18.49606885707192
307656,225000,-12165,18.49568434032059
239473,292500,-15815,18.495099588997785
328145,189000,-10219,18.49496036794207
158606,202500,-10949,18.49483971138917
206574,256500,-13869,18.494484101232967
413830,270000,-14599,18.494417425851086
166754,225000,-12166,18.494164063784318
171447,225000,-12166,18.494164063784318
332341,225000,-12166,18.494164063784318
375424,225000,-12166,18.494164063784318
246761,252000,-13626,18.494055482166445
103349,180000,-9733,18.493784033699786
149820,360000,-19466,18.493784033699786
240134,360000,-19466,18.493784033699786
323802,193500,-10463,18.49373984516869
421891,247500,-13383,18.493611297915265
441952,315000,-17033,18.493512593201434
355214,189000,-10220,18.493150684931507
107828,360000,-19467,18.49283402681461
279021,184500,-9977,18.492532825498646
290624,157500,-8517,18.492426910884113
351362,157500,-8517,18.492426910884113
359209,315000,-17034,18.492426910884113
411965,315000,-17034,18.492426910884113
449649,157500,-8517,18.492426910884113
115127,180000,-9734,18.491884117526197
129568,166500,-9004,18.491781430475346
429011,382500,-20685,18.491660623640318
220731,315000,-17035,18.4913413560317
226304,315000,-17035,18.4913413560317
284749,252000,-13628,18.4913413560317
345919,225000,-12168,18.49112426035503
308828,382500,-20686,18.490766702117373
118434,270000,-14602,18.490617723599506
124798,270000,-14602,18.490617723599506
168129,405000,-21903,18.490617723599506
233800,315000,-17036,18.490255928621742
366556,315000,-17036,18.490255928621742
146042,337500,-18253,18.49011121459486
131433,238500,-12899,18.48980541127219
326955,225000,-12169,18.489604733338812
417634,225000,-12169,18.489604733338812
434593,342000,-18497,18.489484781315888
128599,270000,-14603,18.4893515031158
379989,292500,-15820,18.489254108723134
107424,315000,-17037,18.4891706286318
398655,360000,-19471,18.489034975091162
265837,216000,-11683,18.488401951553538
158343,450000,-24340,18.488085456039443
171438,225000,-12170,18.488085456039443
179833,270000,-14604,18.488085456039443
206178,202500,-10953,18.488085456039443
208247,202500,-10953,18.488085456039443
304374,247500,-13387,18.488085456039443
372503,202500,-10953,18.488085456039443
422618,180000,-9736,18.488085456039443
420711,211500,-11440,18.487762237762237
383525,360000,-19473,18.48713603450932
213681,270000,-14605,18.486819582334817
183210,225000,-12171,18.486566428395367
123145,202500,-10954,18.48639766295417
261823,202500,-10954,18.48639766295417
296065,202500,-10954,18.48639766295417
311100,202500,-10954,18.48639766295417
149780,360000,-19474,18.486186710485775
380929,207000,-11198,18.485443829255225
111225,225000,-12172,18.485047650345056
409860,337500,-18258,18.485047650345056
118821,274500,-14850,18.484848484848484
380907,315000,-17041,18.484830702423565
122693,202500,-10955,18.484710178000913
146138,202500,-10955,18.484710178000913
261434,351000,-18989,18.484385696982464
248125,360000,-19476,18.484288354898336
343201,270000,-14607,18.484288354898336
306886,337500,-18259,18.484035270277673
366025,346500,-18746,18.483943241224793
224559,360000,-19477,18.48333932330441
381855,193500,-10469,18.483140701117584
268025,270000,-14608,18.48302300109529
269469,270000,-14608,18.48302300109529
335960,270000,-14608,18.48302300109529
353181,202500,-10956,18.48302300109529
388584,202500,-10956,18.48302300109529
269478,211500,-11443,18.482915319409244
286603,315000,-17043,18.48266150325647
279795,247500,-13391,18.482562915390933
111859,180000,-9739,18.482390389156997
148351,292500,-15826,18.482244407936307
149432,405000,-21913,18.482179528133983
284515,160978.5,-8710,18.48203214695752
162443,225000,-12174,18.482010842779694
361292,225000,-12174,18.482010842779694
357367,270000,-14609,18.481757820521597
280701,157500,-8522,18.481577094578736
304179,202500,-10957,18.48133613215296
158010,247500,-13392,18.481182795698924
157813,225000,-12175,18.480492813141684
292970,225000,-12175,18.480492813141684
329214,225000,-12175,18.480492813141684
361197,180000,-9740,18.480492813141684
406947,225000,-12175,18.480492813141684
251351,247500,-13393,18.47980288210259
300701,202500,-10958,18.479649571089613
395909,166500,-9010,18.479467258601552
165163,157500,-8523,18.479408658922914
262339,427500,-23134,18.479294544825798
447122,225000,-12176,18.478975032851512
400019,352350,-19068,18.478602894902455
169666,180000,-9741,18.478595626732368
298094,180000,-9741,18.478595626732368
375070,180000,-9741,18.478595626732368
447348,315000,-17047,18.47832463190004
177397,270000,-14612,18.47796331782097
215663,202500,-10959,18.47796331782097
330530,270000,-14612,18.47796331782097
183087,274500,-14856,18.477382875605816
221515,247500,-13395,18.477043673012318
391415,247500,-13395,18.477043673012318
376912,270000,-14613,18.476698829809074
399495,270000,-14613,18.476698829809074
455786,202500,-10960,18.476277372262775
215376,315000,-17049,18.476156959352455
108401,306000,-16562,18.476029465040455
146324,225000,-12178,18.475940220068978
255944,337500,-18267,18.475940220068978
283670,225000,-12178,18.475940220068978
254067,270000,-14614,18.475434514848775
329338,270000,-14614,18.475434514848775
121887,157500,-8525,18.475073313782993
189196,180000,-9743,18.474802422251873
223111,180000,-9743,18.474802422251873
348349,180000,-9743,18.474802422251873
405062,360000,-19486,18.474802422251873
403576,202500,-10961,18.474591734330808
253097,225000,-12179,18.474423187453812
129930,292500,-15833,18.47407313838186
312205,315000,-17051,18.473989795319923
174079,360000,-19487,18.473854364448094
256712,225000,-12180,18.472906403940886
320470,202500,-10962,18.472906403940886
406444,270000,-14616,18.472906403940886
408633,202500,-10962,18.472906403940886
416538,180000,-9744,18.472906403940886
421704,225000,-12180,18.472906403940886
404990,171000,-9257,18.472507291779195
262097,315000,-17053,18.471823139623528
213436,225000,-12181,18.471389869468844
387764,225000,-12181,18.471389869468844
249869,202500,-10963,18.47122138100885
336004,202500,-10963,18.47122138100885
281534,180000,-9745,18.471010774756284
174935,315000,-17054,18.47074000234549
204140,157500,-8527,18.47074000234549
279891,157500,-8527,18.47074000234549
432517,157500,-8527,18.47074000234549
136042,360000,-19491,18.470063106048947
435769,238500,-12913,18.46975915743824
108594,202500,-10964,18.469536665450565
252550,202500,-10964,18.469536665450565
120961,292500,-15837,18.46940708467513
274384,292500,-15837,18.46940708467513
101632,225000,-12183,18.468357547402118
343010,225000,-12183,18.468357547402118
365203,225000,-12183,18.468357547402118
200481,270000,-14620,18.467852257181942
370570,202500,-10965,18.467852257181942
392021,216000,-11696,18.467852257181942
149870,315000,-17057,18.46749135252389
336026,315000,-17057,18.46749135252389
444781,315000,-17057,18.46749135252389
180468,207000,-11209,18.46730306004104
155661,180000,-9747,18.467220683287167
196283,180000,-9747,18.467220683287167
276834,180000,-9747,18.467220683287167
192853,225000,-12184,18.466841759684833
313723,184500,-9991,18.466619957962166
109466,270000,-14621,18.466589152588742
419445,315000,-17058,18.46640872317974
173952,382500,-20714,18.465771941681954
209916,148500,-8042,18.465555831882615
254147,315000,-17059,18.465326220763234
264230,270000,-14622,18.465326220763234
312350,270000,-14622,18.465326220763234
340724,180000,-9748,18.465326220763234
408129,180000,-9748,18.465326220763234
447864,225000,-12185,18.465326220763234
119578,210150,-11381,18.46498550215271
282434,247500,-13404,18.464637421665174
301278,202500,-10967,18.46448436217744
279762,283500,-15354,18.464243845252053
262394,270000,-14623,18.464063461669973
265572,270000,-14623,18.464063461669973
280196,225000,-12186,18.46381093057607
447002,337500,-18279,18.46381093057607
293526,360000,-19498,18.46343214688686
447995,180000,-9749,18.46343214688686
235072,247500,-13405,18.46325997762029
260121,247500,-13405,18.46325997762029
331512,247500,-13405,18.46325997762029
278911,351000,-19011,18.462995108095313
417547,301500,-16330,18.46295162278016
451150,252000,-13649,18.462891054289692
315014,306000,-16574,18.462652347049595
319919,292500,-15843,18.462412421889795
161835,225000,-12187,18.462295889062116
189583,279000,-15112,18.462149285336157
258609,157500,-8531,18.462079474856406
396287,157500,-8531,18.462079474856406
146288,229500,-12431,18.461909741774594
141603,337500,-18281,18.461790930474262
188167,180000,-9750,18.46153846153846
443977,180000,-9750,18.46153846153846
342022,164250,-8897,18.46127908283691
222981,202500,-10969,18.461117695323182
247692,202500,-10969,18.461117695323182
416683,243000,-13163,18.460837195168274
343314,225000,-12188,18.460781096160158
129944,157500,-8532,18.459915611814345
322625,157500,-8532,18.459915611814345
433619,315000,-17064,18.459915611814345
281041,180000,-9751,18.459645164598502
339143,180000,-9751,18.459645164598502
155588,225000,-12189,18.45926655180901
248707,225000,-12189,18.45926655180901
335235,225000,-12189,18.45926655180901
170949,270000,-14627,18.45901415191085
381523,270000,-14627,18.45901415191085
420399,229500,-12433,18.45893991796027
420382,292500,-15846,18.458917076864825
161479,450000,-24380,18.457752255947497
191471,157500,-8533,18.457752255947497
218938,157500,-8533,18.457752255947497
225688,157500,-8533,18.457752255947497
249395,270000,-14628,18.457752255947497
290896,270000,-14628,18.457752255947497
373706,180000,-9752,18.457752255947497
417686,315000,-17066,18.457752255947497
454082,225000,-12191,18.456238208514478
139133,180000,-9753,18.45585973546601
358562,360000,-19506,18.45585973546601
374531,180000,-9753,18.45585973546601
381283,337500,-18287,18.45573358123257
115863,157500,-8534,18.45558940707757
157657,157500,-8534,18.45558940707757
190052,216000,-11704,18.45522898154477
215182,225000,-12192,18.45472440944882
157485,175500,-9510,18.454258675078865
329167,292500,-15850,18.454258675078865
406747,216000,-11705,18.45365228534814
204946,247500,-13412,18.453623620638233
308404,247500,-13412,18.453623620638233
407418,157500,-8535,18.45342706502636
161523,225000,-12193,18.453210858689413
331245,225000,-12193,18.453210858689413
101821,202500,-10974,18.45270639693822
276867,202500,-10974,18.45270639693822
432523,202500,-10974,18.45270639693822
396080,234000,-12682,18.451348367765338
156057,202500,-10975,18.451025056947607
278678,337500,-18292,18.45068882571616
347184,387000,-20975,18.450536352800952
152751,225000,-12195,18.45018450184502
167734,180000,-9756,18.45018450184502
171233,225000,-12195,18.45018450184502
233289,360000,-19512,18.45018450184502
375816,360000,-19512,18.45018450184502
293239,234000,-12683,18.449893558306396
154148,315000,-17074,18.449103900667684
275861,270000,-14635,18.448923812777586
411918,270000,-14635,18.448923812777586
378495,225000,-12196,18.448671695637913
327522,171000,-9269,18.448592081130652
153542,180000,-9757,18.44829353284821
372885,180000,-9757,18.44829353284821
434805,247500,-13416,18.448121645796064
225885,252000,-13660,18.448023426061493
116904,270000,-14636,18.447663295982508
147550,360000,-19515,18.447348193697156
296918,225000,-12197,18.447159137492825
407786,225000,-12197,18.447159137492825
331941,315000,-17076,18.446943078004217
279177,238500,-12929,18.44690231263052
246387,180000,-9758,18.44640295142447
309866,202500,-10978,18.445982874840592
328745,225000,-12198,18.445646827348746
407690,225000,-12198,18.445646827348746
274946,270000,-14638,18.445142779068178
296889,270000,-14638,18.445142779068178
351565,270000,-14638,18.445142779068178
180216,157500,-8539,18.444782761447478
244771,157500,-8539,18.444782761447478
274784,180000,-9759,18.444512757454657
399444,180000,-9759,18.444512757454657
402969,360000,-19518,18.444512757454657
358190,202500,-10979,18.444302759814192
342588,225000,-12199,18.444134765144685
388567,225000,-12199,18.444134765144685
351431,360000,-19519,18.443567805727753
435616,405000,-21959,18.443462817068173
107456,225000,-12200,18.442622950819672
111608,202500,-10980,18.442622950819672
147482,225000,-12200,18.442622950819672
152240,247500,-13420,18.442622950819672
191361,247500,-13420,18.442622950819672
256046,315000,-17080,18.442622950819672
265897,247500,-13420,18.442622950819672
329739,315000,-17080,18.442622950819672
343805,157500,-8540,18.442622950819672
429992,225000,-12200,18.442622950819672
294293,225000,-12201,18.441111384312762
253550,202500,-10981,18.440943447773428
410474,202500,-10981,18.440943447773428
237367,193500,-10493,18.440865338797295
104128,189000,-10249,18.44082349497512
268082,360000,-19522,18.440733531400472
270354,157500,-8541,18.440463645943098
276844,157500,-8541,18.440463645943098
314175,157500,-8541,18.440463645943098
340737,292500,-15862,18.44029756651116
176193,270000,-14642,18.44010381095479
427735,270000,-14642,18.44010381095479
235335,247500,-13422,18.439874832364776
247975,247500,-13422,18.439874832364776
144510,225000,-12202,18.439600065563024
218559,337500,-18303,18.439600065563024
351939,225000,-12202,18.439600065563024
329304,216000,-11714,18.43947413351545
250203,315000,-17083,18.43938418310601
264673,315000,-17083,18.43938418310601
453338,292500,-15863,18.439135094244467
153553,180000,-9762,18.43884449907806
306643,270000,-14643,18.43884449907806
276536,405000,-21965,18.438424766674256
163361,315000,-17084,18.438304846640133
207081,225000,-12203,18.438088994509545
232782,225000,-12203,18.438088994509545
278014,225000,-12203,18.438088994509545
407547,225000,-12203,18.438088994509545
425559,225000,-12203,18.438088994509545
443349,225000,-12203,18.438088994509545
340782,202500,-10983,18.437585359191477
352493,202500,-10983,18.437585359191477
399464,301500,-16353,18.436984039625756
428369,297000,-16109,18.436898628096095
164185,225000,-12204,18.436578171091444
199016,225000,-12204,18.436578171091444
401627,225000,-12204,18.436578171091444
331184,270000,-14645,18.436326391259815
437902,315000,-17086,18.43614655273323
185797,202500,-10984,18.43590677348871
149010,247500,-13425,18.435754189944134
366290,382500,-20748,18.43551185656449
125015,225000,-12205,18.435067595247848
137811,270000,-14646,18.435067595247848
204609,315000,-17087,18.435067595247848
293109,270000,-14646,18.435067595247848
432333,178650,-9691,18.43463006913631
365594,292500,-15867,18.4344866704481
436712,292500,-15867,18.4344866704481
437737,166500,-9032,18.434455270150576
241250,247500,-13426,18.43438105169075
246117,157500,-8544,18.433988764044944
265094,157500,-8544,18.433988764044944
334769,157500,-8544,18.433988764044944
165069,270000,-14647,18.433808971120367
246737,270000,-14647,18.433808971120367
402586,270000,-14647,18.433808971120367
221273,225000,-12206,18.43355726691791
256923,292500,-15868,18.433324930678094
154451,360000,-19530,18.433179723502302
236173,180000,-9765,18.433179723502302
283704,180000,-9765,18.433179723502302
333344,360000,-19530,18.433179723502302
191602,247500,-13427,18.43300811797125
319423,315000,-17089,18.432910059102348
143305,346500,-18798,18.43281200127673
103018,270000,-14648,18.432550518842163
188215,270000,-14648,18.432550518842163
216042,202500,-10986,18.432550518842163
284768,270000,-14648,18.432550518842163
264093,225000,-12207,18.432047186040798
319380,225000,-12207,18.432047186040798
262375,315000,-17090,18.431831480397893
328009,157500,-8545,18.431831480397893
129888,270000,-14649,18.431292238378045
181979,180000,-9766,18.431292238378045
393191,360000,-19532,18.431292238378045
201205,202500,-10987,18.4308728497315
378158,202500,-10987,18.4308728497315
102410,315000,-17091,18.430753027909425
126492,225000,-12208,18.4305373525557
327805,225000,-12208,18.4305373525557
448358,225000,-12208,18.4305373525557
429545,247500,-13429,18.43026286395115
420268,216000,-11720,18.43003412969283
260017,157500,-8546,18.42967470161479
108628,260613,-14141,18.429601866911817
217046,180000,-9767,18.429405139756323
306158,180000,-9767,18.429405139756323
303093,202500,-10988,18.42919548598471
272543,225000,-12209,18.429027766401834
263182,315000,-17093,18.42859650149184
114102,189000,-10256,18.42823712948518
194416,292500,-15873,18.42751842751843
235395,270000,-14652,18.42751842751843
286716,157500,-8547,18.42751842751843
307899,292500,-15873,18.42751842751843
396563,360000,-19536,18.42751842751843
242922,189000,-10257,18.42644047967242
260466,189000,-10257,18.42644047967242
291947,315000,-17095,18.42644047967242
111900,270000,-14653,18.426260833958917
284078,270000,-14653,18.426260833958917
370119,225000,-12211,18.42600933584473
151699,202500,-10990,18.425841674249316
437919,202500,-10990,18.425841674249316
119265,180000,-9769,18.425632101545705
290066,360000,-19538,18.425632101545705
327717,180000,-9769,18.425632101545705
362090,360000,-19538,18.425632101545705
111556,315000,-17096,18.42536265793168
349837,157500,-8548,18.42536265793168
131347,270000,-14654,18.42500341203767
313599,270000,-14654,18.42500341203767
432877,270000,-14654,18.42500341203767
239564,265500,-14410,18.42470506592644
141780,225000,-12212,18.424500491320014
166636,225000,-12212,18.424500491320014
259236,225000,-12212,18.424500491320014
262024,315000,-17097,18.424284962274083
268096,315000,-17097,18.424284962274083
404871,202500,-10991,18.424165226094075
120340,360000,-19540,18.42374616171955
159432,360000,-19540,18.42374616171955
