SK_ID_CURR,AMT_INCOME_TOTAL,DAYS_BIRTH,avg_income
448864,135000,-22197,6.08190295985944
227977,94500,-15538,6.081863817737161
216260,108000,-17758,6.081765964635657
177028,112500,-18498,6.081738566331495
192673,112500,-18498,6.081738566331495
140819,67500,-11099,6.081628975583386
240703,135000,-22198,6.081628975583386
407265,135000,-22198,6.081628975583386
264724,90000,-14799,6.08149199270221
326752,90000,-14799,6.08149199270221
329068,90000,-14799,6.08149199270221
157932,108000,-17759,6.081423503575651
195481,112500,-18499,6.081409805935456
320607,112500,-18499,6.081409805935456
372028,112500,-18499,6.081409805935456
111227,128250,-21089,6.081369434302243
129648,135000,-22199,6.081355015991711
214684,135000,-22199,6.081355015991711
275055,135000,-22199,6.081355015991711
125482,121500,-19980,6.081081081081081
178811,135000,-22200,6.081081081081081
248870,67500,-11100,6.081081081081081
279781,67500,-11100,6.081081081081081
310531,144000,-23680,6.081081081081081
343335,135000,-22200,6.081081081081081
344830,63000,-10360,6.081081081081081
378372,81000,-13320,6.081081081081081
222024,148500,-24421,6.080832070758773
182643,135000,-22201,6.08080717084816
185781,135000,-22201,6.08080717084816
346108,135000,-22201,6.08080717084816
101168,130500,-21461,6.080797726107823
316752,126000,-20721,6.0807876067757345
201022,112500,-18501,6.080752391762608
216201,112500,-18501,6.080752391762608
238582,112500,-18501,6.080752391762608
445690,112500,-18501,6.080752391762608
102037,90000,-14801,6.080670224984798
135649,85500,-14061,6.080648602517602
292924,144000,-23682,6.080567519635166
420202,135000,-22202,6.080533285289613
427821,126000,-20722,6.08049416079529
225864,58500,-9621,6.080449017773621
166666,112500,-18502,6.080423737974273
425764,112500,-18502,6.080423737974273
438626,112500,-18502,6.080423737974273
138538,92250,-15172,6.08027946216715
239115,135000,-22203,6.080259424402108
375006,135000,-22203,6.080259424402108
337522,121500,-19983,6.080168142921483
262945,76500,-12582,6.080114449213162
131901,112500,-18503,6.080095119710317
385698,112500,-18503,6.080095119710317
189766,67500,-11102,6.07998558818231
424389,67500,-11102,6.07998558818231
227591,144000,-23685,6.079797340088664
156551,81000,-13323,6.079711776626886
333874,135000,-22205,6.079711776626886
392907,135000,-22205,6.079711776626886
138913,126000,-20725,6.079613992762364
245591,126000,-20725,6.079613992762364
119963,112500,-18505,6.079437989732504
238518,90000,-14804,6.079437989732504
296576,135000,-22206,6.079437989732504
319933,135000,-22206,6.079437989732504
335985,112500,-18505,6.079437989732504
349480,112500,-18505,6.079437989732504
404755,90000,-14804,6.079437989732504
307485,135000,-22207,6.079164227495835
317700,73624.5,-12111,6.07914292791677
123304,112500,-18506,6.079109478007132
179964,112500,-18506,6.079109478007132
264242,126000,-20727,6.079027355623101
337867,90000,-14805,6.079027355623101
366146,67500,-11104,6.078890489913545
442993,135000,-22208,6.078890489913545
258437,117000,-19247,6.078869434197538
380597,117000,-19247,6.078869434197538
120349,112500,-18507,6.078781001783109
306747,112500,-18507,6.078781001783109
117311,76500,-12585,6.0786650774731825
390603,121500,-19988,6.078647188312988
110799,90000,-14806,6.0786167769823045
144025,135000,-22209,6.0786167769823045
285820,135000,-22209,6.0786167769823045
334561,135000,-22209,6.0786167769823045
339431,135000,-22209,6.0786167769823045
332016,112500,-18508,6.078452561054679
192989,126000,-20729,6.078440831685079
378836,126000,-20729,6.078440831685079
199063,81000,-13326,6.078343088698785
243773,135000,-22210,6.078343088698785
255763,135000,-22210,6.078343088698785
367312,135000,-22210,6.078343088698785
379697,117000,-19249,6.078237830536652
202630,90000,-14807,6.078206253798879
173446,112500,-18509,6.07812415581609
221858,112500,-18509,6.07812415581609
424526,112500,-18509,6.07812415581609
131293,135000,-22211,6.078069425059655
265801,144000,-23692,6.0780010130001685
234434,81000,-13327,6.077886996323254
319098,81000,-13327,6.077886996323254
371886,103500,-17029,6.077867167772623
185979,90000,-14808,6.077795786061588
233647,67500,-11106,6.077795786061588
272095,135000,-22212,6.077795786061588
300330,135000,-22212,6.077795786061588
343678,112500,-18510,6.077795786061588
354376,90000,-14808,6.077795786061588
365061,112500,-18510,6.077795786061588
444469,112500,-18510,6.077795786061588
115133,121500,-19991,6.077734980741334
157875,117000,-19251,6.077606358111267
256380,94500,-15549,6.0775612579587115
435287,126000,-20732,6.0775612579587115
453600,126000,-20732,6.0775612579587115
111028,135000,-22213,6.077522171701256
178700,135000,-22213,6.077522171701256
132428,112500,-18511,6.077467451785425
206524,112500,-18511,6.077467451785425
354369,112500,-18511,6.077467451785425
406979,112500,-18511,6.077467451785425
229541,90000,-14809,6.0773853737592
268392,90000,-14809,6.0773853737592
324929,70047,-11526,6.077303487766788
260057,112500,-18512,6.077139152981849
292324,112500,-18512,6.077139152981849
325938,112500,-18512,6.077139152981849
125132,126000,-20734,6.076975016880486
166407,81000,-13329,6.076975016880486
328924,135000,-22215,6.076975016880486
364882,99000,-16291,6.076975016880486
201276,112500,-18513,6.076810889645114
336591,112500,-18513,6.076810889645114
101999,76500,-12589,6.076733656366669
151436,135000,-22216,6.076701476413396
345268,135000,-22216,6.076701476413396
342715,108000,-17773,6.07663309514432
302915,99000,-16292,6.076602013258041
120184,90000,-14811,6.076564715414219
437278,90000,-14811,6.076564715414219
322397,81000,-13330,6.0765191297824455
453344,121500,-19995,6.0765191297824455
327644,112500,-18514,6.076482661769472
452371,112500,-18514,6.076482661769472
184361,144000,-23698,6.076462148704532
226913,72000,-11849,6.076462148704532
101406,87750,-14441,6.076448999376774
314652,127350,-20958,6.076438591468651
137360,135000,-22217,6.076427960570734
208422,135000,-22217,6.076427960570734
264256,135000,-22217,6.076427960570734
375374,135000,-22217,6.076427960570734
420398,117000,-19255,6.076343806803428
323191,121500,-19996,6.07621524304861
123516,135000,-22218,6.076154469349176
148079,135000,-22218,6.076154469349176
153176,135000,-22218,6.076154469349176
416126,112500,-18515,6.076154469349176
436166,135000,-22218,6.076154469349176
157225,126000,-20737,6.07609586729035
117637,135000,-22219,6.075881002745398
326637,99000,-16294,6.075856143365656
279645,112500,-18516,6.075826312378483
227147,76500,-12591,6.075768406004289
225084,90000,-14813,6.075744278674137
167848,135000,-22220,6.075607560756076
231715,135000,-22220,6.075607560756076
277220,135000,-22220,6.075607560756076
292991,121500,-19998,6.075607560756076
322177,135000,-22220,6.075607560756076
398494,135000,-22220,6.075607560756076
130460,112500,-18517,6.07549819085165
303188,112500,-18517,6.07549819085165
287155,144000,-23702,6.075436672010801
226700,90000,-14814,6.075334143377885
232904,135000,-22221,6.075334143377885
280062,135000,-22221,6.075334143377885
286054,135000,-22221,6.075334143377885
287415,135000,-22221,6.075334143377885
319578,135000,-22221,6.075334143377885
402853,90000,-14814,6.075334143377885
244587,121500,-19999,6.075303765188259
397337,94500,-15555,6.075216972034715
357353,81000,-13333,6.07515187879697
387678,81000,-13333,6.07515187879697
414780,85500,-14074,6.075031973852494
412383,102600,-16889,6.0749600331576765
290797,144000,-23704,6.074924063449207
424051,90000,-14815,6.074924063449207
455285,112500,-18519,6.074842054106593
348015,117000,-19260,6.074766355140187
298386,81000,-13334,6.07469626518674
178882,130500,-21483,6.074570590699623
294425,130500,-21483,6.074570590699623
127391,112500,-18520,6.07451403887689
168362,135000,-22224,6.07451403887689
173782,67500,-11112,6.07451403887689
184669,90000,-14816,6.07451403887689
246506,135000,-22224,6.07451403887689
